city,county_name,state_name,short_url,day,lat,lng,search_url
Paris,Bear Lake County,Idaho,https://wilfordwoodruffpapers.org/p/yw3W,1881-04-18,42.2273,-111.4032,https://wilfordwoodruffpapers.org/places?search=Paris+Idaho
St. George,Washington County,Utah,https://wilfordwoodruffpapers.org/p/r236,1881-12-31,37.077,-113.577,https://wilfordwoodruffpapers.org/places?search=St.+George+Utah
Logan,Cache County,Utah,https://wilfordwoodruffpapers.org/p/r236,1881-12-31,41.74,-111.8419,https://wilfordwoodruffpapers.org/places?search=Logan+Utah
Smithfield,Cache County,Utah,https://wilfordwoodruffpapers.org/p/r236,1881-12-31,41.8347,-111.8266,https://wilfordwoodruffpapers.org/places?search=Smithfield+Utah
Logan,Cache County,Utah,https://wilfordwoodruffpapers.org/p/oZ5K,1881-02-07,41.74,-111.8419,https://wilfordwoodruffpapers.org/places?search=Logan+Utah
Smithfield,Cache County,Utah,https://wilfordwoodruffpapers.org/p/oZ5K,1881-02-07,41.8347,-111.8266,https://wilfordwoodruffpapers.org/places?search=Smithfield+Utah
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/lR36,1881-04-07,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Hartford,Hartford County,Connecticut,https://wilfordwoodruffpapers.org/p/gp36,1880-12-04,41.7661,-72.6834,https://wilfordwoodruffpapers.org/places?search=Hartford+Connecticut
St. George,Washington County,Utah,https://wilfordwoodruffpapers.org/p/vQ3m,1888-10-01,37.077,-113.577,https://wilfordwoodruffpapers.org/places?search=St.+George+Utah
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/r23E,1881-02-03,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Brigham City,Box Elder County,Utah,https://wilfordwoodruffpapers.org/p/r23E,1881-02-03,41.5034,-112.0454,https://wilfordwoodruffpapers.org/places?search=Brigham+City+Utah
Smithfield,Cache County,Utah,https://wilfordwoodruffpapers.org/p/r23E,1881-02-03,41.8347,-111.8266,https://wilfordwoodruffpapers.org/places?search=Smithfield+Utah
Newton,Cache County,Utah,https://wilfordwoodruffpapers.org/p/qQ32,1881-12-29,41.8611,-111.9906,https://wilfordwoodruffpapers.org/places?search=Newton+Utah
Smithfield,Cache County,Utah,https://wilfordwoodruffpapers.org/p/qQ32,1881-12-29,41.8347,-111.8266,https://wilfordwoodruffpapers.org/places?search=Smithfield+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/nR3R,1881-07-01,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/nR3R,1881-07-01,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Huntsville,Weber County,Utah,https://wilfordwoodruffpapers.org/p/nR3R,1881-07-01,41.2602,-111.7741,https://wilfordwoodruffpapers.org/places?search=Huntsville+Utah
Eden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/nR3R,1881-07-01,41.3022,-111.8086,https://wilfordwoodruffpapers.org/places?search=Eden+Utah
Cleveland,Cuyahoga County,Ohio,https://wilfordwoodruffpapers.org/p/mq3O,1880-11-27,41.4767,-81.6804,https://wilfordwoodruffpapers.org/places?search=Cleveland+Ohio
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/mq3O,1880-11-27,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
St. George,Washington County,Utah,https://wilfordwoodruffpapers.org/p/lR35,1885-06-03,37.077,-113.577,https://wilfordwoodruffpapers.org/places?search=St.+George+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/83Vm,1881-12-18,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Provo,Utah County,Utah,https://wilfordwoodruffpapers.org/p/83Vm,1881-12-18,40.2457,-111.6457,https://wilfordwoodruffpapers.org/places?search=Provo+Utah
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/79Rj,1881-06-30,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Harrisville,Weber County,Utah,https://wilfordwoodruffpapers.org/p/79Rj,1881-06-30,41.2853,-111.9859,https://wilfordwoodruffpapers.org/places?search=Harrisville+Utah
Plain City,Weber County,Utah,https://wilfordwoodruffpapers.org/p/79Rj,1881-06-30,41.307,-112.0877,https://wilfordwoodruffpapers.org/places?search=Plain+City+Utah
Manti,Sanpete County,Utah,https://wilfordwoodruffpapers.org/p/46O1,1880-11-23,39.2669,-111.6351,https://wilfordwoodruffpapers.org/places?search=Manti+Utah
Moroni,Sanpete County,Utah,https://wilfordwoodruffpapers.org/p/46O1,1880-11-23,39.5271,-111.5832,https://wilfordwoodruffpapers.org/places?search=Moroni+Utah
Nephi,Juab County,Utah,https://wilfordwoodruffpapers.org/p/46O1,1880-11-23,39.7072,-111.8323,https://wilfordwoodruffpapers.org/places?search=Nephi+Utah
Ephraim,Sanpete County,Utah,https://wilfordwoodruffpapers.org/p/46O1,1880-11-23,39.3564,-111.5847,https://wilfordwoodruffpapers.org/places?search=Ephraim+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/28MK,1881-01-27,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/28MK,1881-01-27,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/Z81J,1881-04-02,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Milford,Beaver County,Utah,https://wilfordwoodruffpapers.org/p/Z81J,1881-04-02,38.3945,-113.0123,https://wilfordwoodruffpapers.org/places?search=Milford+Utah
Minersville,Beaver County,Utah,https://wilfordwoodruffpapers.org/p/Z81J,1881-04-02,38.2335,-112.9606,https://wilfordwoodruffpapers.org/places?search=Minersville+Utah
Paragonah,Iron County,Utah,https://wilfordwoodruffpapers.org/p/Z81J,1881-04-02,37.8854,-112.7707,https://wilfordwoodruffpapers.org/places?search=Paragonah+Utah
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/XQWW,1881-06-27,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Farmington,Davis County,Utah,https://wilfordwoodruffpapers.org/p/XQWW,1881-06-27,40.9846,-111.9065,https://wilfordwoodruffpapers.org/places?search=Farmington+Utah
Hooper,Weber County,Utah,https://wilfordwoodruffpapers.org/p/XQWW,1881-06-27,41.1599,-112.2871,https://wilfordwoodruffpapers.org/places?search=Hooper+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/WPVJ,1881-12-08,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Provo,Utah County,Utah,https://wilfordwoodruffpapers.org/p/WPVJ,1881-12-08,40.2457,-111.6457,https://wilfordwoodruffpapers.org/places?search=Provo+Utah
Fountain Green,Sanpete County,Utah,https://wilfordwoodruffpapers.org/p/WPVJ,1881-12-08,39.6281,-111.6413,https://wilfordwoodruffpapers.org/places?search=Fountain+Green+Utah
Moroni,Sanpete County,Utah,https://wilfordwoodruffpapers.org/p/WPVJ,1881-12-08,39.5271,-111.5832,https://wilfordwoodruffpapers.org/places?search=Moroni+Utah
Mount Pleasant,Sanpete County,Utah,https://wilfordwoodruffpapers.org/p/WPVJ,1881-12-08,39.5408,-111.4558,https://wilfordwoodruffpapers.org/places?search=Mount+Pleasant+Utah
Nephi,Juab County,Utah,https://wilfordwoodruffpapers.org/p/WPVJ,1881-12-08,39.7072,-111.8323,https://wilfordwoodruffpapers.org/places?search=Nephi+Utah
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/RlNq,1881-01-22,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/QkMl,1880-08-19,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Manti,Sanpete County,Utah,https://wilfordwoodruffpapers.org/p/QkMl,1880-08-19,39.2669,-111.6351,https://wilfordwoodruffpapers.org/places?search=Manti+Utah
Centerville,Davis County,Utah,https://wilfordwoodruffpapers.org/p/QkMl,1880-08-19,40.9284,-111.8849,https://wilfordwoodruffpapers.org/places?search=Centerville+Utah
Fountain Green,Sanpete County,Utah,https://wilfordwoodruffpapers.org/p/QkMl,1880-08-19,39.6281,-111.6413,https://wilfordwoodruffpapers.org/places?search=Fountain+Green+Utah
Moroni,Sanpete County,Utah,https://wilfordwoodruffpapers.org/p/QkMl,1880-08-19,39.5271,-111.5832,https://wilfordwoodruffpapers.org/places?search=Moroni+Utah
Nephi,Juab County,Utah,https://wilfordwoodruffpapers.org/p/QkMl,1880-08-19,39.7072,-111.8323,https://wilfordwoodruffpapers.org/places?search=Nephi+Utah
Ephraim,Sanpete County,Utah,https://wilfordwoodruffpapers.org/p/QkMl,1880-08-19,39.3564,-111.5847,https://wilfordwoodruffpapers.org/places?search=Ephraim+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/PjLw,1880-11-20,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Moroni,Sanpete County,Utah,https://wilfordwoodruffpapers.org/p/PjLw,1880-11-20,39.5271,-111.5832,https://wilfordwoodruffpapers.org/places?search=Moroni+Utah
Nephi,Juab County,Utah,https://wilfordwoodruffpapers.org/p/PjLw,1880-11-20,39.7072,-111.8323,https://wilfordwoodruffpapers.org/places?search=Nephi+Utah
St. George,Washington County,Utah,https://wilfordwoodruffpapers.org/p/MZGA,1881-03-26,37.077,-113.577,https://wilfordwoodruffpapers.org/places?search=St.+George+Utah
Cedar City,Iron County,Utah,https://wilfordwoodruffpapers.org/p/MZGA,1881-03-26,37.6834,-113.0956,https://wilfordwoodruffpapers.org/places?search=Cedar+City+Utah
Parowan,Iron County,Utah,https://wilfordwoodruffpapers.org/p/MZGA,1881-03-26,37.8326,-112.8296,https://wilfordwoodruffpapers.org/places?search=Parowan+Utah
Logan,Cache County,Utah,https://wilfordwoodruffpapers.org/p/LZEw,1885-05-14,41.74,-111.8419,https://wilfordwoodruffpapers.org/places?search=Logan+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/K8DR,1885-05-14,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/J8B2,1881-06-14,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/J8B2,1881-06-14,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Beaver,Beaver County,Utah,https://wilfordwoodruffpapers.org/p/Dqvx,1885-09-21,38.2759,-112.6383,https://wilfordwoodruffpapers.org/places?search=Beaver+Utah
Moroni,Sanpete County,Utah,https://wilfordwoodruffpapers.org/p/A6pO,1880-08-15,39.5271,-111.5832,https://wilfordwoodruffpapers.org/places?search=Moroni+Utah
Mount Pleasant,Sanpete County,Utah,https://wilfordwoodruffpapers.org/p/A6pO,1880-08-15,39.5408,-111.4558,https://wilfordwoodruffpapers.org/places?search=Mount+Pleasant+Utah
Nephi,Juab County,Utah,https://wilfordwoodruffpapers.org/p/A6pO,1880-08-15,39.7072,-111.8323,https://wilfordwoodruffpapers.org/places?search=Nephi+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/z6kY,1880-11-13,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Logan,Cache County,Utah,https://wilfordwoodruffpapers.org/p/z6kY,1880-11-13,41.74,-111.8419,https://wilfordwoodruffpapers.org/places?search=Logan+Utah
Smithfield,Cache County,Utah,https://wilfordwoodruffpapers.org/p/z6kY,1880-11-13,41.8347,-111.8266,https://wilfordwoodruffpapers.org/places?search=Smithfield+Utah
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/ywj7,1881-06-07,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Logan,Cache County,Utah,https://wilfordwoodruffpapers.org/p/ywj7,1881-06-07,41.74,-111.8419,https://wilfordwoodruffpapers.org/places?search=Logan+Utah
Smithfield,Cache County,Utah,https://wilfordwoodruffpapers.org/p/ywj7,1881-06-07,41.8347,-111.8266,https://wilfordwoodruffpapers.org/places?search=Smithfield+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/x6g9,1885-01-18,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Nephi,Juab County,Utah,https://wilfordwoodruffpapers.org/p/x6g9,1885-01-18,39.7072,-111.8323,https://wilfordwoodruffpapers.org/places?search=Nephi+Utah
Milford,Beaver County,Utah,https://wilfordwoodruffpapers.org/p/x6g9,1885-01-18,38.3945,-113.0123,https://wilfordwoodruffpapers.org/places?search=Milford+Utah
Kanarraville,Iron County,Utah,https://wilfordwoodruffpapers.org/p/w01R,1881-03-23,37.5378,-113.181,https://wilfordwoodruffpapers.org/places?search=Kanarraville+Utah
Leeds,Kane County,Utah,https://wilfordwoodruffpapers.org/p/w01R,1881-03-23,37.2372,-113.3471,https://wilfordwoodruffpapers.org/places?search=Leeds+Utah
Kirtland,Geauga County,Ohio,https://wilfordwoodruffpapers.org/p/r21E,1884-10-06,41.5969,-81.3406,https://wilfordwoodruffpapers.org/places?search=Kirtland+Ohio
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/qQ12,1880-11-07,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/qQ12,1880-11-07,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Logan,Cache County,Utah,https://wilfordwoodruffpapers.org/p/qQ12,1880-11-07,41.74,-111.8419,https://wilfordwoodruffpapers.org/places?search=Logan+Utah
Council Bluffs,Pottawattamie County,Iowa,https://wilfordwoodruffpapers.org/p/qQ12,1880-11-07,41.2369,-95.8517,https://wilfordwoodruffpapers.org/places?search=Council+Bluffs+Iowa
Smithfield,Cache County,Utah,https://wilfordwoodruffpapers.org/p/qQ12,1880-11-07,41.8347,-111.8266,https://wilfordwoodruffpapers.org/places?search=Smithfield+Utah
Richmond,Cache County,Utah,https://wilfordwoodruffpapers.org/p/oZ1j,1880-08-05,41.923,-111.8075,https://wilfordwoodruffpapers.org/places?search=Richmond+Utah
Smithfield,Cache County,Utah,https://wilfordwoodruffpapers.org/p/oZ1j,1880-08-05,41.8347,-111.8266,https://wilfordwoodruffpapers.org/places?search=Smithfield+Utah
Lewiston,Cache County,Utah,https://wilfordwoodruffpapers.org/p/oZ1j,1880-08-05,41.9615,-111.8797,https://wilfordwoodruffpapers.org/places?search=Lewiston+Utah
Onawa,Monona County,Iowa,https://wilfordwoodruffpapers.org/p/oZ1j,1880-08-05,42.0268,-96.0905,https://wilfordwoodruffpapers.org/places?search=Onawa+Iowa
St. George,Washington County,Utah,https://wilfordwoodruffpapers.org/p/k215,1885-09-17,37.077,-113.577,https://wilfordwoodruffpapers.org/places?search=St.+George+Utah
Santa Clara,Washington County,Utah,https://wilfordwoodruffpapers.org/p/k215,1885-09-17,37.131100000000004,-113.6561,https://wilfordwoodruffpapers.org/places?search=Santa+Clara+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/jY1R,1881-01-17,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/jY1R,1881-01-17,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
St. Johns,Apache County,Arizona,https://wilfordwoodruffpapers.org/p/jY1R,1881-01-17,34.5018,-109.3784,https://wilfordwoodruffpapers.org/places?search=St.+Johns+Arizona
Logan,Cache County,Utah,https://wilfordwoodruffpapers.org/p/gp0Y,1885-01-13,41.74,-111.8419,https://wilfordwoodruffpapers.org/places?search=Logan+Utah
Philadelphia,Philadelphia County,Pennsylvania,https://wilfordwoodruffpapers.org/p/08Zv,1884-10-03,40.0077,-75.1339,https://wilfordwoodruffpapers.org/places?search=Philadelphia+Pennsylvania
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/08Zv,1884-10-03,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Kaysville,Davis County,Utah,https://wilfordwoodruffpapers.org/p/08Zv,1884-10-03,41.029,-111.9456,https://wilfordwoodruffpapers.org/places?search=Kaysville+Utah
Orderville,Kane County,Utah,https://wilfordwoodruffpapers.org/p/08Zv,1884-10-03,37.254,-112.6574,https://wilfordwoodruffpapers.org/places?search=Orderville+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/83Zm,1880-08-01,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Provo,Utah County,Utah,https://wilfordwoodruffpapers.org/p/83Zm,1880-08-01,40.2457,-111.6457,https://wilfordwoodruffpapers.org/places?search=Provo+Utah
Logan,Cache County,Utah,https://wilfordwoodruffpapers.org/p/83Zm,1880-08-01,41.74,-111.8419,https://wilfordwoodruffpapers.org/places?search=Logan+Utah
Smithfield,Cache County,Utah,https://wilfordwoodruffpapers.org/p/83Zm,1880-08-01,41.8347,-111.8266,https://wilfordwoodruffpapers.org/places?search=Smithfield+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/Y7LK,1884-09-25,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/XQKW,1885-01-10,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Logan,Cache County,Utah,https://wilfordwoodruffpapers.org/p/XQKW,1885-01-10,41.74,-111.8419,https://wilfordwoodruffpapers.org/places?search=Logan+Utah
Smithfield,Cache County,Utah,https://wilfordwoodruffpapers.org/p/XQKW,1885-01-10,41.8347,-111.8266,https://wilfordwoodruffpapers.org/places?search=Smithfield+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/VvGM,1885-12-19,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Logan,Cache County,Utah,https://wilfordwoodruffpapers.org/p/RlAq,1881-03-11,41.74,-111.8419,https://wilfordwoodruffpapers.org/places?search=Logan+Utah
St. George,Washington County,Utah,https://wilfordwoodruffpapers.org/p/Qkzl,1885-09-08,37.077,-113.577,https://wilfordwoodruffpapers.org/places?search=St.+George+Utah
Santa Clara,Washington County,Utah,https://wilfordwoodruffpapers.org/p/Qkzl,1885-09-08,37.131100000000004,-113.6561,https://wilfordwoodruffpapers.org/places?search=Santa+Clara+Utah
Woods Cross,Davis County,Utah,https://wilfordwoodruffpapers.org/p/Ogxp,1881-01-08,40.8731,-111.917,https://wilfordwoodruffpapers.org/places?search=Woods+Cross+Utah
Nephi,Juab County,Utah,https://wilfordwoodruffpapers.org/p/K8qR,1884-09-21,39.7072,-111.8323,https://wilfordwoodruffpapers.org/places?search=Nephi+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/J8p2,1884-09-21,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/Dqjx,1880-07-13,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Provo,Utah County,Utah,https://wilfordwoodruffpapers.org/p/BrZX,1880-10-27,40.2457,-111.6457,https://wilfordwoodruffpapers.org/places?search=Provo+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/BrZX,1880-10-27,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
St. George,Washington County,Utah,https://wilfordwoodruffpapers.org/p/A6ZO,1881-01-03,37.077,-113.577,https://wilfordwoodruffpapers.org/places?search=St.+George+Utah
Centerville,Davis County,Utah,https://wilfordwoodruffpapers.org/p/A6ZO,1881-01-03,40.9284,-111.8849,https://wilfordwoodruffpapers.org/places?search=Centerville+Utah
Omaha,Douglas County,Nebraska,https://wilfordwoodruffpapers.org/p/ywN7,1885-12-15,41.2627,-96.0522,https://wilfordwoodruffpapers.org/places?search=Omaha+Nebraska
Smithfield,Cache County,Utah,https://wilfordwoodruffpapers.org/p/w0LR,1884-12-31,41.8347,-111.8266,https://wilfordwoodruffpapers.org/places?search=Smithfield+Utah
